baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,taxon_id,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Superkingdom.1
0.06412170143643334,-0.1468717997587762,0.9414932606095365,-0.15599877970840625,0.8760339830975948,0.9991424834886768,228402.1,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;NA
0.16791672936855576,-0.24343258847476837,0.519365520442622,-0.46871149295260567,0.6392758708139079,0.9991424834886768,257397,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA
0.2448386691698889,-0.056064484285839655,0.34940929787715963,-0.16045504405996092,0.8725226323615334,0.9991424834886768,257397.1,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;NA
0.3291771313866503,0.036700759395256084,0.277620170901471,0.1321977408056614,0.8948278880150772,0.9991424834886768,34164,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
0.2520221293716729,-0.08216536271846657,0.2999389847588812,-0.27394025749776646,0.7841305334743544,0.9991424834886768,152005,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
0.3785193730311378,0.3460132735724476,0.21825146264308407,1.5853881086620614,0.1128781812703782,0.9991424834886768,152005.1,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA
0.09378628575611986,0.18374971537581825,0.7174882528274606,0.25610135727198563,0.7978725739749187,0.9991424834886768,232486,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA
0.18914315923811867,0.2819446880924326,0.3804638054559011,0.7410552174722238,0.45865996102319456,0.9991424834886768,232486.1,Bacteria,NA,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA,Bacteria;;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA
0.11252210169089095,0.5143025405533713,0.9193288262485432,0.5594326272266026,0.57586649935424306,0.9991424834886768,72039.1,Bacteria,NA,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA,Bacteria;;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA
0.10881129077781945,0.06677463038663513,0.6539298400410073,0.1021128358088809,0.9186671127703928,0.9991424834886768,117829,Bacteria,NA,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,Bacteria;;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
0.2694515403459948,0.24200227920676043,0.33745798384031783,0.7171330678051873,0.4732919936023539,0.9991424834886768,117829.1,Bacteria,NA,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,Bacteria;;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA
0.08497340260040535,0.0132879624327592,0.8382748775138951,0.015851557513172573,0.9873528166446927,0.9991424834886768,244444,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,NA,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA
0.12786239576726532,0.19944234250840812,0.6760683458374759,0.2950032252454447,0.767991415907433,0.9991424834886768,244444.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,NA,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA;NA
0.12578722896992856,-0.16897256188627538,0.5782553452001581,-0.2922109813404094,0.7701253159781603,0.9991424834886768,248188.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;NA
0.060425751138896325,-0.1864625848079371,1.0084046597492424,-0.184908491849199,0.8533008103171997,0.9991424834886768,121654,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,[Eubacterium]_eligens,Bacteria;;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;[Eubacterium]_eligens
0.1282723655220266,-0.03750273562886973,0.5995069376973927,-0.06255596602920319,0.9501200947194122,0.9991424834886768,81126.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Agathobacter;NA
0.11572043362220671,0.14595610578222504,0.5911958088050975,0.24688284931726084,0.8049988898182563,0.9991424834886768,30468.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;NA
0.07704279747402808,-0.06649226981100814,0.7876898503369608,-0.08441427775483439,0.9327270557968163,0.9991424834886768,43467,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
0.24663934641720098,0.3004075087207847,0.33585130042164324,0.8944658196756696,0.3710727097953244,0.9991424834886768,43467.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA
0.07190648098603544,0.011491010253619996,0.8753150338328355,0.01312785661101133,0.9895257867499039,0.9991424834886768,65791.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;NA
0.1661722971511434,0.1888359676411113,0.43189826045942764,0.43722326512785403,0.6619494388950367,0.9991424834886768,42037.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA
0.09750968648957736,-0.26294821289731907,0.7312142208810724,-0.35960489469212065,0.719142622700421,0.9991424834886768,43214,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira
0.24852587813116508,0.06468293155715892,0.3489400850099533,0.18536973634116546,0.852939043936338,0.9991424834886768,43214.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;NA
0.06444540176052022,-0.08068774921676293,0.9682907713958191,-0.08333008183115204,0.9335890816260491,0.9991424834886768,179079,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
0.20146061589229575,0.2582926382169751,0.3971926868400385,0.6502955537069024,0.515501328595062,0.9991424834886768,179079.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA
0.7041419753500702,-0.39270703196349577,0.27040738660603825,-1.4522792327993548,0.14642397944744667,0.9991424834886768,71581,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA
0.05970166654348887,0.12906470281799448,1.04125297064718,0.12395134175490097,0.901353801510301,0.9991424834886768,140212.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;NA
0.07120904386712996,-0.10698149665187816,0.8542717452128903,-0.12523122443341217,0.9003404982970257,0.9991424834886768,167925.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;NA
0.8090361718017486,-0.1274078321282615,0.18362719364201713,-0.6938396737503064,0.4877827591175757,0.9991424834886768,57078.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA
0.06315621937067205,0.010891906300767456,0.9445699989293199,0.011531073729965537,0.9907997381883156,0.9991424834886768,114384,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_bromii,Bacteria;;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus_bromii
0.0815932821667221,-0.15867081442897857,0.7452925845860963,-0.2128973475794041,0.8314070312853059,0.9991424834886768,102515,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum
0.16835544066406918,0.10965984512203171,0.43824596696432766,0.2502244250680299,0.8024137974674721,0.9991424834886768,102515.1,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;NA
1.2260916963806514,-0.42963356837807837,0.31118353741341614,-1.3806436289953796,0.16738856166395924,0.9991424834886768,21407,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA
0.33759208953024766,-0.06961790849434024,0.33179845961351356,-0.20981986647988896,0.8338082669797378,0.9991424834886768,254595,Bacteria,NA,Firmicutes,Clostridia,Clostridiales,NA,NA,NA,Bacteria;;Firmicutes;Clostridia;Clostridiales;NA;NA
0.11060529725507266,0.2768267859174517,0.7079395602961545,0.3910316663214101,0.6957738293137194,0.9991424834886768,131255.1,Bacteria,NA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,NA,Bacteria;;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA
0.07815509418065034,-9.07207936959074e-4,0.8441202675766255,-0.0010747377735207877,0.9991424834886768,0.9991424834886768,44566,Bacteria,NA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,NA,Bacteria;;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella
0.1617196702156495,-0.10099151731076846,0.5418977594300374,-0.18636636810787024,0.8521574647260974,0.9991424834886768,44566.1,Bacteria,NA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,NA,Bacteria;;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;NA
0.2859900011653283,-0.270918395740289,0.2661648558194741,-1.0178593823222062,0.30874478680129214,0.9991424834886768,77393,Bacteria,NA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Bacteria;;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA
0.5198070050598109,0.25982629058448964,0.20739489333345565,1.2528094901870763,0.21027504706161435,0.9991424834886768,77393.1,Bacteria,NA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Bacteria;;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA;NA
0.06906986175437814,0.1952487982593168,1.038560643233956,0.18799941970777453,0.8508771060761449,0.9991424834886768,60695.1,Bacteria,NA,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,NA,Bacteria;;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;NA
0.3025044756657746,-0.2246485071113699,0.29010061952586064,-0.7743813421651239,0.4387053138211464,0.9991424834886768,242610,Bacteria,NA,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,NA,Bacteria;;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium
0.4958827124244662,0.3334290805764968,0.21105378940812003,1.579829869492353,0.11414583323193106,0.9991424834886768,242610.1,Bacteria,NA,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,NA,Bacteria;;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;NA
0.07315600150593012,0.0114910969063286,0.8299870503229104,0.013844911076453463,0.988953712102491,0.9991424834886768,208608,Bacteria,NA,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas_sp_Marseille-P3344,Bacteria;;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas_sp._Marseille-P3344
0.1309684025798893,0.1205605900073951,0.5766787719783966,0.20906021838430272,0.8344012295944043,0.9991424834886768,193861,Bacteria,NA,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,NA,Bacteria;;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas
0.13459586789583736,-0.11578563450688968,0.5464155032309668,-0.21190034657187928,0.8321847802100106,0.9991424834886768,193861.1,Bacteria,NA,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,NA,Bacteria;;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;NA
0.0934967525294166,-0.09188781899903883,0.8057144499316983,-0.1140451421801214,0.9092020085759126,0.9991424834886768,208117,Bacteria,NA,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,NA,Bacteria;;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister
0.21659333841619505,-0.0314399790932735,0.38039509847375463,-0.08265085228337321,0.9341291652881105,0.9991424834886768,208117.1,Bacteria,NA,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,NA,Bacteria;;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;NA
0.06953769102705869,0.07707598887026777,0.9529688904152147,0.08087985835160397,0.9355374981863962,0.9991424834886768,225355.1,Bacteria,NA,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,NA,Bacteria;;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;NA
0.06402866800906663,0.1160675143941016,1.024735334865278,0.11326584577017734,0.9098197940765063,0.9991424834886768,113569.1,Bacteria,NA,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,NA,Bacteria;;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;NA
0.16482331415764256,-0.21844082583745697,0.43468465357727804,-0.5025271171636214,0.6152967824119802,0.9991424834886768,10473,Bacteria,NA,Firmicutes,NA,NA,NA,NA,NA,Bacteria;;Firmicutes;NA;NA;NA;NA
0.25188112971138665,0.051160322301882506,0.29626428217945255,0.172684745948868,0.8628992346246408,0.9991424834886768,10473.1,Bacteria,NA,Firmicutes,NA,NA,NA,NA,NA,Bacteria;;Firmicutes;NA;NA;NA;NA;NA
0.10120714319468738,-0.026003034332931607,0.713174153194856,-0.03646098812813672,0.9709147849755401,0.9991424834886768,91820,Bacteria,NA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA,Bacteria;;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
0.2558200332790086,-0.0016725316153186336,0.34995246480591974,-0.004779310859394014,0.9961866761712221,0.9991424834886768,91820.1,Bacteria,NA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA,Bacteria;;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA
0.06590448997847743,-0.02839921533644709,0.9119002925924836,-0.031142895300219332,0.9751555807434146,0.9991424834886768,219840.1,Bacteria,NA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA,Bacteria;;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA;NA
0.12639244504023123,-0.142678536554464,0.5192035936929537,-0.27480267526584407,0.7834678426382242,0.9991424834886768,149708,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
0.1830213944741762,0.0449943607535097,0.3953089317029863,0.11382075421284947,0.9093798860272178,0.9991424834886768,149708.1,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;NA
0.29333081773483083,-0.26620063775970115,0.3025420936715738,-0.8798796707233628,0.37892449873622674,0.9991424834886768,170114,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella
0.5202839397161145,0.32397053727625197,0.2192245251286925,1.4778024360461945,0.13946066616470384,0.9991424834886768,170114.1,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;NA
0.0690494481606952,-0.22515463791297569,0.9050840559569855,-0.24876654983708635,0.8035413671798237,0.9991424834886768,140152,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,NA,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;NA
0.10489628585738349,-0.012706210526994693,0.6410707736556901,-0.019820292936671945,0.984186729640113,0.9991424834886768,140152.1,Bacteria,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,NA,NA,Bacteria;;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;NA;NA
0.18167083059364386,-0.020312675244046795,0.4758311966381204,-0.042688826179455006,0.9659495868681719,0.9991424834886768,252422,Bacteria,NA,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,NA,Bacteria;;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila
0.3403628689685342,0.3793174340781211,0.2687948109908301,1.4111784103267584,0.15819201442741013,0.9991424834886768,252422.1,Bacteria,NA,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,NA,Bacteria;;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila;NA
0.13900298321661192,0.04257711287488592,0.5768119851369259,0.07381454264473856,0.9411579552369481,0.9991424834886768,7451,Bacteria,NA,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Bacteria;;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
0.19790169982717543,0.07281174976159945,0.46499325867158986,0.15658667820176744,0.8755706022748199,0.9991424834886768,7451.1,Bacteria,NA,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Bacteria;;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;NA
0.2375135404539087,0.006010052948656333,0.3371900544424853,0.01782393302967799,0.9857793119946864,0.9991424834886768,258109,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
0.43806840391116847,0.2675248622916124,0.21041869460288068,1.2713930328125413,0.2035888600019192,0.9991424834886768,258109.1,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA
0.2473966310007677,0.04998407892800428,0.26011439554585636,0.19216190946722297,0.8476153816614351,0.9991424834886768,226706,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia_sp_Ag1,Bacteria;;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia_sp._Ag1
0.07231016616097477,-0.06709123890992297,0.7937625696716202,-0.08452305698627063,0.93264057160898,0.9991424834886768,16188,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
0.08163988658152888,0.038384108510972396,0.7794395660405882,0.04924577886898495,0.960723429238214,0.9991424834886768,16188.1,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA;NA
0.09333276038690579,-0.32883289822019596,0.7680378804366566,-0.42814671853586556,0.6685443050778788,0.9991424834886768,156414,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
0.1457292023685882,-0.10218944806382718,0.562595637785666,-0.18163924709056958,0.8558658464334592,0.9991424834886768,156414.1,Bacteria,NA,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;NA
0.04892008584041702,-0.055592179241071356,1.1675524720660062,-0.04761428764113697,0.962023645054146,0.9991424834886768,61324,Bacteria,NA,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,Bacteria;;Proteobacteria;Gammaproteobacteria;NA;NA;NA
